CustomerID,PurchaseFrequency,TotalSpending,AvgOrderSpending
0226d92643cddf5dc067a66cc07955597206ba416727a405c530e1245fc3c172,9,2241.1000000000004,20.00982142857143
a4a30e55ced50f92fc75c359c61e4d49010fd9dfc90d5115d4b115280128cd3e,22,2237.77,30.240135135135134
3924fdd6b04c24612a30fde3619df031ab87fea9e34677127bcf247162a2dd30,6,2233.92,6.005161290322581
7632ecceabd48cef6702f66415e15378a145d3b7c9e291f527765d04a68155e0,4,2232.49,28.621666666666663
6bda212f8d41d326695f9884541de1ed2570fb76a4768888bd0a95c29350f840,6,2225.91,26.49892857142857
71af886ebd2a0cd4925c40e7102a0b2a705d464acec0540773c9e1acd2c36be1,2,2225.37,17.385703125
7cbd81e085ef948bc9503ac89e4f9d02a3234d50437b7e893365f8b0b5ea599a,2,2222.21,19.323565217391305
ec1f0510bc524cd4c140c2193e9099643c7c7da6fa5596702acb5b568b186ce2,6,2218.62,16.681353383458646
9e97250fc945b0ec5dc51669c3f4e9dd0ff275a9de5f09d17cb6b099d352167e,2,2218.0199999999995,26.094352941176464
55a60e15930984000ba1e434016935192cdec21a36cf70d0ee0c111f6c50a528,10,2214.3299999999995,17.299453124999996
7c469e7bf8e15f69bf4fe77042ae372a5a1bc0c08016b05b4740e448b5ba0e37,2,2209.85,51.391860465116274
e4b6b51c7d97c4daea534be495911de240fae1dcc7473f826d4fc8d27637c647,8,2209.36,15.894676258992806
7ab4bf31b74a1bc3897b8fa7c7f879c93318edc9e884dd73c263747de8302d71,7,2208.45,11.684920634920633
e453336b6476c534daa17fe6d055dd9febf232902badef9ff2f88efe3f6e70f3,5,2207.56,19.887927927927926
2747aa031c4be041f047cde7e9bf9d53a6e9a642c819c1041585235f755db9bf,4,2207.4,275.925
c32b25ea6f7463e07df97da92f2983bf5a1631f78d4fa2e92db1145241f6aa4a,5,2206.95,23.73064516129032
21610b48ff152a2791a996f4b2d24b61d3306f0bd5f464a866238508315513c8,5,2204.83,33.92046153846154
6cc0037b3bfe6cac7d5063f7530bd1e088de759fb7b4fbe39e65ab3bee58c10e,12,2202.61,18.825726495726496
7199085741df8b82916ab993285f3c6b1690e26cca01dc0cf5b6fb4d9a02723e,2,2199.3099999999995,20.748207547169805
80e0215615ce529f04e626716211ba204a7048cc4542b28c39441de19ddcc72e,6,2198.4500000000003,30.53402777777778
03014d8996c4a015731a73452bb724a84f2af10d659a86917b5ca34d85a23755,7,2192.11,10.488564593301437
c329866609b2e8990692694b9eab75a5c2b2101de993f5d359127de2d56bfa3e,5,2188.05,18.701282051282053
7b0fd19577eab46c0f8abad70baa1b85583e4b203341cbebbd2f2f77a62c0b2e,4,2187.21,11.572539682539682
ddc3b6f80826df744d017e9d3e5f6ba49a9d53521577659331b3d2406e15e351,4,2183.54,25.68870588235294
bdae77ca8da65b6f741b6b7bc2d22eceb487c67ae4d1ddf8eb5c95807f33f720,5,2177.6100000000006,33.501692307692316
7468b0c7da83bad3847816d64b314887beb66ed061381ecf5a8642dd68eb20f6,3,2174.4500000000003,19.589639639639643
e74eee0759c5ecb98599a6bb3207ba1db690b309804cecbcfe8dd056dac5136b,1,2169.389999999999,14.559664429530194
72209589214d9da4ba14dbe5ddcc821cdd6947fb7bad9d754ce94d9c01f5b7e3,7,2169.3599999999997,14.462399999999997
c3708146be9ee9aaa00f9aa3ccd3ed45b9fb862c8b90fd0f31092c9651567538,4,2163.9799999999996,21.425544554455442
27331dc6b4e4b5bd77d0d21c06aa47b3261a134ab952c76f03af7b493517c093,5,2163.82,24.042444444444445
95e9460351fa323f3c9055a448af34ba17d0a6a0048f0709b7249b3b3bcd03c1,8,2162.82,17.03007874015748
33c49ae92c9030e2b441bd77812c736abb997b4d2acaba98e024b178b12a0e41,7,2160.7000000000003,16.749612403100777
9269ffa76c1f70a4d502883e80a89c22c99a1b2869bc252c0af6515f6e35e31f,5,2157.8,19.79633027522936
c360286b4db69257b9ba26a50f27763a2f386cb20a5615f53b06cfcf1e2d94b6,6,2157.73,29.557945205479452
1ee795874a62bb948bb0111685dbc7fa88a119394fb1cf469bb4242c566a477e,4,2157.4,19.975925925925928
674b8dec9ccf1604154df97d794f087a2010b6c79d5ef9561d810c39cd834937,3,2157.17,20.35066037735849
1e20ef9e895ccde3085663fe72b0d772d50d8bf0350b1f62bf2f67e359cb7524,4,2156.5599999999995,8.35875968992248
1a0e393e124418509df22a575c8ff0ea82c01d677411f77a97506b4623592b95,2,2155.95,19.9625
8adcd7715b2a494d7b6ee967176f9d0356ed1cda76db9f771812aa2521c4cd53,7,2154.97,76.96321428571427
6e368d1cae686eead244917ffd0f88ff6248b64f99e8a94f7e5ada85c1172a46,4,2148.6299999999997,18.847631578947365
dd71fe76feb8f14373e772e2fc743d4eec9c32da3a80794f7890ebfe66aaff53,3,2139.76,125.86823529411765
fa9f5107f6e6bc5fd15e3868ee33b6ba6359efbca67ebd04396ef1d8d7b3de0a,3,2134.0099999999998,20.32390476190476
eec566b5f08a04ee4d43d713fc4d31d2657c01bf1308dbc846f5418074b5f79c,3,2128.42,15.09517730496454
77b3ca5b130d1ad30907fc00d93d9858238c6613e500e55d6d331b054b0b8f61,7,2123.25,22.830645161290324
818299037e2c38c4454a93e181815294b37748eed6a434e4901346995ba60e9d,10,2119.41,46.0741304347826
c6fa3c8b2430deda91b6e4e13e1a062328e3eceb3b7e0434a4b77a7356047e15,5,2118.93,14.613310344827585
04f934b151e7580115a464f48b9c7c369de68c7d912f2d576593ceadb145aeb6,4,2118.0299999999997,18.10282051282051
bd86cd284e3b2f3d03e03e048dc5710d1a6189edd2f40e1918bcef4b3b3632ec,5,2114.33,29.779295774647885
d4b955b1ae8adc1d1494b7b397b636b282c9ab8bf98a51036c3fef69e417f2a7,6,2112.3300000000004,6.903039215686276
42be776f7875692cafde8c8ac8a26c6d0f806bed3a0a5f15562f1aaedb945766,6,2107.38,20.070285714285717
9c047c3320f3cd1058182044024aef1905379758075be1db3f5553bdc96a879a,4,2106.84,67.9625806451613
8a82b6b3d3b322dff420af78285cbebd03248716e15ae4631f0ac00af0f5ac5a,4,2106.5200000000004,58.51444444444446
ad0b0546099f8b84644904d3d7ce00ce2cc89941a42f92641e4234a9ee5ab9a4,3,2103.0600000000004,11.683666666666669
c40281e07149405f3e5c7a8e1dc068cf4ba8496b595f58b2321da1476729e9c5,5,2100.6,42.86938775510204
9d5ea351c025cb7b9e0aa4411626cdb5caf91ae59f306c3946f3d8b33db27e16,8,2099.64,14.997428571428571
d2adb37687cbed7f25ba97755b4b274566616b3e310259b897c0bcaa2f386111,5,2099.54,19.80698113207547
e116eed1bf2e758f6f09e6724bb8aae8ba6b2e0a8b5af5aae4050aed793b4384,5,2095.5299999999997,18.710089285714282
f026bc88b8119c5f92697d5ae76fc13b6775a743b026a564787d6f840b4a25d9,2,2093.32,63.4339393939394
fdfa0c7329c26ac6419468249b1675c2f2a06148ca1065641d56df8c163eac8c,5,2092.6600000000003,23.251777777777782
d8ff39cf656b0d84ba164e21a0da9a306a49d1c4ab1b532ca3ff6d5dc445509e,7,2092.3199999999997,27.53052631578947
1c9f72b14f4ae6d3fc11f0e44f12790f76b728f51c65ef69aadfa79aaf3e64aa,4,2089.85,35.421186440677964
cfeed642582dc1f7f25ed2a918c05065475e4b5dc881047bb4947d4e38386dd1,8,2088.9300000000003,9.58224770642202
7fb59b4db84a7efb7994cf0f4b15170cf6dfb901d74bbdb569741cb82aa83a36,10,2088.6,16.445669291338582
ea43c3109491979037b9754a520af741c7eb2446bc138daba912d2a26669c5d9,9,2085.08,38.61259259259259
4213b95d36a34d44acf150b532c5a6adec643568d6ce27294a5a6cebfdba6aa2,7,2078.95,15.991923076923076
151518daa5d827d1a73b8688e11c606b406246eadf221dda87a8d1bf96452bf2,6,2076.89,21.192755102040817
f25ee0c3ecedeb80e84926d7dbc49efefd9cf7317b28d08cdc1a1d6ceadc0870,6,2073.4300000000003,23.832528735632188
65d52cb3add8840d12ba6fa9babddcbc92b4af60e54ae36d6329072d5069392a,17,2073.09,19.933557692307694
25a3953f09871651df7894e8d1cc1c48d5abcb54211000673c2cbab3a4cc7409,10,2069.77,18.155877192982455
adf9d178f54b62d6cf815323ec53f1c8bba6e2cc419583c3ce457d3ba41fce5e,5,2068.02,10.392060301507538
94360ee4335e39ae0edef86a4725795add0ac83177ab7d32d5301363b66a4dd1,7,2064.9500000000003,17.801293103448277
cf692c3d87a3337bbf290e2d85b424a67a086f6822a2e690f673a84385ce8a92,5,2062.7,24.55595238095238
01ca5382cf60000998d3c6a179330c9db5fbe4bffc3ef40c9d069395b97782a0,1,2062.06,121.29764705882353
5b1ce362ceefe0fde588939f4f2481d6bb80e89140da4c1f5acfb0aed07d44ab,11,2061.82,7.9915503875969
d101ea0452b675f84fae18526da4a0e674f257f4144cfa04dc25808e8c1f0515,6,2059.45,38.13796296296296
e92ae6eed462493649f8145b2c7319af4e598d0468071dea0213e72473929038,5,2056.89,16.58782258064516
e5b9d22c0afd51bc60dbfd3116739f2e2070492e2374fbf8739cbeb2db779f68,5,2055.5099999999998,17.719913793103448
8e143a7f59673d84b8469d8b06355b7ab83359588620ddf84702995ae9c0a811,6,2054.36,31.605538461538462
66830507349b271e9ecafd9033260f4bf4c8c7c6cc8127f424cfb380d991dd8a,5,2053.0200000000004,17.54717948717949
a7486364fbe7c2b6d0bcaf19b7d0afe8e8121aa8e9c7ecd16e39d83b9ba1bbaf,6,2050.0800000000004,21.355000000000004
75d9c76596daa9fcc73552d6d9f13d0270138e31cffa47a407a086df93ec450b,12,2049.59,6.0999702380952385
c6e450a3af33d91df737bac042fc327aa76ec4a246b593d9a4b8867dc05e7233,6,2048.45,15.173703703703703
a7207002e2e79f8eaeb67e4d3bc3b9415bd718953f1888fac5ccdaf0ee91be0b,5,2048.07,17.80930434782609
a7a08d2bbf573c4b8f501be6ccb6a4b30e43e48cfdae3fdbef232693a9935ed1,9,2046.96,75.81333333333333
6496ac073f2c8f62f517010f15ab8155d94e6eb4140ff9993452e5c60e861182,5,2044.8700000000001,42.60145833333333
b088a617117b2771714136c14315ce1963b3e0ece802b58e3aaf9811e38eaf3b,1,2044.3699999999994,37.170363636363625
cd46f8b50ddd9672f229c4ce4100c9a17a1168e68dbbc211a63b16d3f8989f3c,6,2043.7199999999998,28.784788732394365
dbf9fd0ae006a8c67228f3c3b8891724b0947b76c3b67f87deebea5e05b82eac,3,2043.08,52.38666666666666
9d0177377de1d69662e8442230b8ab922c5b55987af9d060a513b35d526d8348,11,2042.7299999999998,8.138366533864541
99cb4ae1258737184ecc00cc26245484ca9b2518f85ced4a625f396be27fad1d,8,2042.2399999999998,24.605301204819273
2c966bc8c677e41f6ef3983b3732e8a1e2f850fd14ae851a3f557c199964a953,7,2041.1799999999998,8.836277056277055
6ab4422d57a0d215ddffe108271772a412047a73f3bf727c73fe968ed835dd05,2,2040.1000000000004,23.449425287356327
069e1551f1320e91174b8926254ff0ece6d7ab07b00bfe521735922d06d7f230,1,2033.1,2033.1
59e39c5809992442143f702b69960cc0ea7bf16181a827629959ea1fb55c695b,7,2031.7799999999997,28.616619718309856
4a0bee86e8517be4fb4cb01efbe346e00264482084a782eec50fd18fcb0e45b5,10,2029.2800000000004,12.373658536585369
129fefda52ea5bbc823ff394e2e817a41ca9d0e718bdf43c7d761aeccc2fddad,4,2027.5,18.60091743119266
9933973a26092196e635f78f2526c48a60c0bae8fa22d486a0aa009b2dd5dec0,1,2020.5199999999998,118.85411764705881
694e588c23356d139a6013205e8e5168353f8cf919155e98b2c798137bc2d2ed,5,2011.88,15.841574803149607
f16b43fd805fc8ba5462f49b2d34b209a07947996ca388191a8bbc2e2890bdd1,9,2009.9799999999993,6.547166123778499
7e060c4d49597a636984371a523839faef856c323359cb6d6f6349194b6c01ae,1,2007.4000000000003,74.34814814814816
02166feba18f3efdd84ada90f7024fbee7c6fc806b0f09d6101eadda746c8fd0,17,2004.98,20.0498
c8da182c311931e50fd3841a7ff84803bb8ea275503206bcf67e079eea8dbfda,2,2003.8499999999995,24.738888888888884
70072cb019415795df85d7bfd78ad4f1ee3d9576b38bd3aa6cacd9be0a395973,1,2002.4,1001.2
21b544b760e5e05d2bef2c4f2afb9ca81d288c60f55ed2377e93672e74e6e811,3,2001.04,28.183661971830986
b7a12beebc9d6ec9541e6c7ae4b409b5123714f71856627fe7d6a9624144d019,10,2000.86,24.701975308641973
cfa47ca0ccfd536f23f5a071522027d73013e63a3ce544aaf034c862b533b80d,2,1999.3500000000004,18.175909090909094
8627207ce5af7f2b222692480d1b07f9348b98911ce73873c85ae9062561e99f,2,1998.0,399.6
0dba210b3a9bf78fd4351c1493e5b57c5e563ce3d6afc1588c5fdc36a146f8b6,6,1996.7799999999997,15.12712121212121
ca878be01d1d5573493d442e4f604a486a892ace48455482baca7aea213878dd,2,1992.1099999999997,66.40366666666665
447f9e0c6137f5fc5636b659350d4a71b223f02edd730b9febb7711b99a3f110,4,1991.01,17.313130434782607
8b7ac5949efd6cd9f68ba1f92717b062417f338906c3c012daead26faeda4d92,5,1988.0900000000001,4.388719646799117
930326190e0b181af6b617ebc08f57b20703f725f6646232f794cfb85dfd1e73,5,1987.5799999999997,8.641652173913043
e4657923646504459a2b36c8df21697c0b078afda3cf043ee6f2123ad52fcce7,6,1981.9199999999996,22.78068965517241
db2d6d7478e9f4deaaaed8708fd725392b436d1a6c26ca30298e5f5f9efdb79f,8,1980.56,19.043846153846154
482c2337d1238c08cc0c6ee3cab96ede22bfc50a3a8ad6a6ccb4b6512521d5bf,6,1979.37,16.917692307692306
080e7200d0eb41c4b14f2277c8b115544d5232c890bfb6e63788003903bbc027,4,1971.8700000000003,25.608701298701302
87969319a341733c579c7c2764cc9d1aff2c1788b6400cbc8c659ba696ddd291,4,1970.5999999999995,23.74216867469879
354fe2888a44bc97d9ae0abff05d0f7b63a85d7c6696b4768e68313453a918dd,16,1970.2800000000002,2.8596226415094343
bf8e86d21545e5ae7089d0d09f954a1fa2ff1c47314ab63752fadae99b03b763,7,1968.7500000000002,32.81250000000001
e7c6b7690e5e611b5064fa799dbdebcf971d55ea93d7aaeda427216e839b64c3,5,1965.3599999999994,9.270566037735847
973195aec241b47479fe75eafdc6b29c90bc7bee50bfc433fd4909e5d62e4e2e,4,1964.02,6.680340136054422
468867e48880625339eaf55ed2a3224a7fc565ebb6da208a29f4cfd8d70239e3,7,1960.63,29.706515151515152
c643a0ce54b9311898c9ba2fceda4cd79b4d9c4777eafe330ca439a43546c4b5,8,1960.12,12.025276073619631
8b52ee0e6a41ba91a625291359eb71248d302bf8a0311aed7c83caa0169d5ee2,2,1959.1700000000003,9.197981220657278
1f4d2af79fac277a953595db96e1dc0f63772dcd985e8674608e359dca52a6ec,6,1957.1000000000001,25.09102564102564
90db34509450967006d3c23158696e435033c9df7d10b3ae136c1a8f8edfd501,5,1954.37,10.179010416666666
e3a30967d9b6f276691a61f017b358dcdcd2af022e77ad802653831cdb70a0ab,14,1953.0499999999997,10.444117647058823
4dbc7b867c08ac8cb1dd672b64b7317c8ff30a09ceff1f73f05998f5c10631e2,7,1949.72,31.44709677419355
92a5a923a1273e2f303c23aadb457a284f47613934fa73c5029403fd009eaf6f,11,1949.35,8.741479820627802
8b1c91aac6bd168e2c70dc5ce8b29fa09bc33cfda91b7bd1459fe47713e33638,4,1947.4799999999996,3.8640476190476183
2066c6e2161b2a70047b136bd9ea98f19fd70301f42a76fdc1d5b587b9adaffa,4,1945.33,27.018472222222222
b5341879207d1cc6df9c20727e35c5a67d7655353974c1829c52718ccce4143a,6,1945.02,14.407555555555556
dcc246d2c6a8b6158fb7f2579135be2468738d042261698573cacac7a8151fbb,6,1936.32,96.816
56f93bda9fa60a4963527f244a056f40ee3d8b23f3a7a170ae77552081c7ce99,3,1936.0700000000004,15.488560000000003
c66a702df87a9b547aa8d2ec178259acdc83a33dc7d084d820cd892d4f67811f,6,1933.4799999999998,21.016086956521736
77fe1051e62040a3ba54f0733d66f2a833d0895467b4236b3c9dc490678cacff,3,1933.44,15.847868852459017
dd40372984717f05eaf7354fefc69279d2dc5882a8c740703c634ac488f20a78,4,1932.23,39.43326530612245
96f4446bb3d157bc9974bd6e8aaa1e7da40559fe7ebb566b041e667fc96a9161,5,1930.3899999999994,6.797147887323941
8393eab8321009598581e68afe499fb34f4927cfafc8f7ea0809dd1f24dfb4f0,12,1927.3200000000002,80.305
5b38afadbd101619aaf2227346a2b0d3d49944e289772facb67c15dcfdb2ed1e,5,1926.9500000000003,22.148850574712647
44b6926814b7c58974e666022aff487250c0827e34a313f0b26be1d073ea7b18,7,1924.1599999999999,8.258197424892703
9d87ae7df92baa63971cfdf576ac0b4f370493dfe4edcd288bd72b477c26465e,10,1921.53,7.169888059701492
12eb854c0f6416c15d6d685034587445af1cf0db61ff5f01f26951f4faf08559,5,1910.56,16.32957264957265
15b2aca6e07b536b0472fff1112a478f828ef7f028b2113bec36bd7b70a4db20,5,1910.1199999999994,8.967699530516429
c67ca0428e5c471a7b890e80997de88840a6b2b3e4ae1c45e2ac111cfa186f61,4,1910.0100000000002,70.74111111111112
fdef9615ebf8b4953718b5a3e38a9af356860b97d5f922d0af2ecf250f77e59a,6,1905.84,18.68470588235294
bd0ef6313a4ae5490f5b431dd46b7e25945967de4f0dbaf167233d801eb76dda,4,1905.4500000000003,15.491463414634149
10b5b2a0a0fae538aad906d1d46972f30a3d55f6dfb4829a490c431a613e18ed,3,1904.0499999999997,17.1536036036036
e5b3f4aa450a0845e34dfb8a5a9fa0fc34055a2e025b4c5b7f3531aebe689e6a,3,1901.9,20.02
079641d830f5a00e10bf6d7125c3c1c98cd7042fb8957cfedec94e3954520bb7,7,1899.2099999999996,13.565785714285711
fa4e76502389102ee51008899587eaf3716efd20ce7cb84913e46945168e818c,2,1898.5200000000004,27.514782608695658
792a1a6638f9dd9a3842434f47fb67d526d847319478ebc9f504ade395e3decd,8,1897.7700000000002,9.167971014492755
919b367134226af95776dbbab3b3157913f455c62e1190fc93ee7741ac4b03db,2,1890.94,21.734942528735633
14c3e633d1c9a752d2758955bd4e647d4a80c3ebdc41f18ea21ceca91203543b,9,1888.8,6.944117647058824
1b388ff341a7d687a6d5484186ef741e56cecd0194f693543fc606847380fba9,2,1887.9599999999998,29.967619047619046
51f19eb9917a4352be16320807d74a1327c9bd0f83cd8b55a50bf8209d02faa8,3,1887.5399999999995,10.148064516129029
60ddfcb0f75050f2eceb4e30a8bf24e1f27b5c3ede2f6f58ed7c1c15ca1280f7,4,1887.1999999999998,15.858823529411763
9f5638e35785e2235472380cc386bfb475ed784d6ae55f08a804d323bfb70032,6,1885.0500000000002,15.080400000000001
e85ee2814525c05ad98c729ac87d4bf772fd4644c9fef9ec6c92d3c9c2b2f07d,10,1883.8099999999997,17.125545454545453
55cd5dd7a944426f71c0c1a42950c32410e695101a4774f875c6dd167daed743,8,1880.6000000000001,9.085024154589373
bd40f5af5866282a7bca1842df316cb6f0093371f725ead3e88f95b2cf191cc2,5,1880.2199999999998,21.126067415730336
edfea995811bd302b88935727b755f947784643bffb57492f1b58964acb9ba92,4,1879.0499999999997,19.37164948453608
96e690411a8dcb65f3ab2127fe6cb5f56cfcf61b182c0d2a3bbf9e0b6494b6d6,4,1877.5900000000001,19.764105263157898
ca166a8efdda6d1537ffc9f6c54c4e49410297693c9ed568d54ad396919cb2f6,2,1873.2,624.4
acc94d21ea11eb16b7511abd374a2214401ebeeaaa218a1f3a31b25b69e3f4bd,7,1872.7799999999997,8.8338679245283
31eb3611f4b8f53615fbc71d37f4bdae1510552a140be8e30d8296583060865f,5,1870.9700000000003,21.26102272727273
8179750a431ec0b9d7cf80aec9bd84b38b7aed7e744893da030ddbd9d710099b,6,1869.8200000000002,16.119137931034484
af47e308ee3c9703e1e6820739214d4859dc2a5aea805abb627038d550092791,4,1864.2599999999998,17.103302752293576
8f4f0b4af5afb4e2d4db275987104c83366716a258c1bf5b8e1b384d863fa642,4,1863.47,16.78801801801802
2e52fc891bb5c87a5a1e6fb0c344c81aa1ca98c467843e0285f3820901c8dcc1,1,1862.0,310.3333333333333
ecd96d84cf1e98cdc12b65610ea551d43721430018133487356e42f8efedba86,8,1859.3100000000002,14.874480000000002
5a767b1a4f1f598c5021c8c59721466dc8e881b1d469d4f94923b4a44272d31a,3,1858.96,17.70438095238095
818adca9d305cd382acba45ea0bdf06c91424e088ba27df766cbaa1ca8939cf5,8,1856.6300000000003,19.54347368421053
872d9184ad84aca7ac1013a637b1b03c64cae59aed6108f4da1933d7416467a0,5,1855.6799999999998,9.096470588235293
97c508b2f9718a96a3927c9d4f127cf07d29d4cbf8c526a7a266cfe79a2921bf,5,1850.56,18.69252525252525
42edadb0c57252135df4c5d5389fba1fdcedcb041a3fcab2e3a5a1c380cd03c3,5,1845.3100000000004,21.210459770114948
5ac27ca9b7620d7bd6c291d30e7b7754b0ff19e73ddf96d145b2ad28a6d2f415,6,1844.5300000000002,20.960568181818186
249fa850fc353eb0269939650d186bb650097566710f0b3b2e6e5875c16df7f3,6,1844.02,22.488048780487805
8ed586ff62da32b4f9c59999512ed68d9d54acc8c4b0334fee1fe7a06e9c3c49,6,1843.75,15.493697478991596
a5ab1b9a75145c58490492c871305fcd17206b23860e676bb33b08a9f7b21030,3,1843.0,80.1304347826087
7998c3be4a72401058af443c58b988c5352a453d8f06e0f19a4aeae4042679a3,3,1842.1399999999999,32.318245614035085
0917431bb0556af61aa8163bb0bc64db46975300bc4d957282b6f10a3025c326,7,1841.1799999999998,18.597777777777775
6856342b22c510a7aa10091d063522492e30b8e7dfcc40c7f9aa1f00ccbfe462,4,1840.42,54.13
b012919769f86d42822bf497b7cb3de80c979545f8686141e8978e2afc991ab0,4,1839.2999999999997,31.174576271186435
a14db3b7e2673c19fceac3817690a085dba71e608987d85fe8cd79e3c30059cb,6,1838.85,15.716666666666665
07fe34dcf05e84cf1939bf74b90f680b9d65e76d20a74588e33181140c92d533,5,1838.76,43.78
bb6bb9580f4265930f1ddcbddb4da56414f21419eadfb6978c67a5cefd6204fc,1,1837.92,49.67351351351351
75f6c50a6410e78220e3ef259141c266a4d622ccedb7fd76101c6f9972749312,6,1836.34,19.128541666666667
b877bfcfe9e4ba2ac16c5bc053fb55aadc39c7cf841f2bc560cd09b74e806a79,14,1836.0899999999997,15.965999999999998
c06defe76c807d4d00e24ce44e4aa2df938a26ec8abc2fce0ba60bf67089ad64,5,1835.6999999999998,20.396666666666665
1621a21a724ef76f82212059c36ad57cde9ed2b642313502be76d29806f153c4,9,1835.4299999999998,9.364438775510203
4a7606ae71dfe4a99c5fcd3aa05f7ebf8b4d3f30f67c9d761a83d80381863904,9,1835.2099999999996,14.116999999999997
2cb9982ea6f804be59119709a3fe97cca8834cdcd87385716b8705670107bb05,3,1834.8600000000001,8.655000000000001
36940033de47d1465e35e8d4aed597463bd945354f1862a6a7dd92d888881cbf,9,1832.3799999999997,4.2220737327188935
cb9107cb4781c37a6404d8f87f8a2a3db64bcef3fbd94e86b97440edda66a89b,5,1831.7899999999995,6.759372693726935
32ff8527f127d9c38cfdd15c94a9fa8b15960c99a95f17bdfa6c326670c143be,1,1829.0399999999997,63.0703448275862
03ff0614e0badadec93675afce98b71c6f799356f7da272530f5af6989491fac,6,1827.8000000000004,12.871830985915496
ebad6f7daaf9be64786866950c72e0ec67f346fc6f8ac51a42dc191a5d37a747,10,1824.71,5.273728323699422
a9eab20a31fb170d35587343e8ccf11ea6d20c20262f260f9a55073223954d38,4,1824.37,24.653648648648648
66ea8f07db4f826950761acf8ca9c5d4a41c8527518911c8f3e96563f6103b44,5,1824.23,20.496966292134832
401eb3784090b8267946c261d29f937c08306d4f81aed392aaec340ac1526d77,9,1823.5200000000002,17.704077669902915
04935591c2c90b9371ad45c28e34917b845108cfd2d13ecf84dba698f92f24e2,4,1822.9699999999998,21.446705882352937
377b92923233cd0826ea140df2319f1435d239c1cc55e703232bfc2df8ecf520,4,1820.0900000000001,27.165522388059703
c374ccfed85b2e8901f2d80edb1afcd06d3faac039d931d6ab985fd5a82f577f,8,1814.12,14.748943089430893
6216a6f950910c3eaeec23ae398c0cfee0b72e20c8751a4427fafdb6c075909d,4,1810.9100000000003,13.514253731343286
b9ae837376a9d65582eaca10d8f19b1d306b93c7b793247c9ead7aaa8f6d1d48,7,1810.7700000000002,23.51649350649351
ecf4a02455dfa3ce033a3632b349c67be8ef9b887913ca3e1dfed5c97e2919f5,8,1806.2,7.139130434782609
0248fab2fe13872784fda5603125933ff51148946bd8180bf2899eed433ee0d5,5,1804.56,16.55559633027523
8bc9c844ea0eedfdeef0dec095537b3da3a6a80db07798d63158522f7274fb03,7,1802.9099999999999,20.96406976744186
5197def2313b3abe9e5caa9703d438609f0ba442dcb212855aab005ec344d9a4,5,1801.14,43.930243902439024
89aa02ba55c6b9f35266ce147a478b223b88c7895100e9661f4fab7d350a8729,5,1800.0700000000002,26.087971014492755
72747fbe198b9885cccfb7d36011624a437ba3347b03411606f89c0d54d49f70,3,1799.33,21.943048780487803
539e7173df566eb17bf10e65afdd6205d71743ebcbee973015fac30f3be85b8a,4,1797.78,16.343454545454545
4dc491689de2e3940dc972896a03fb649ddff26d1c02ad1d8e4a4d8fc7cce326,3,1797.6799999999998,26.43647058823529
9984a1c22c8ef554b1b4fc474fadffff21d5c477a837bc58a44f64b2d3ced9c9,4,1797.5,19.752747252747252
cad2ab0a65a4d433eef3a418d4e51a4b60b13b22ae71bc8206b6476b4bf03cd7,3,1796.48,17.273846153846154
2053435e92004bc3914cf9c28723a96761b619ece995de248dbcd4d57b241721,2,1794.1100000000001,17.763465346534655
2f5633a69de3c9a24c9be02b897962d639e8353c05df5349cecb6d8b171f1acf,4,1793.58,18.301836734693875
1538a300bc8219c7206a771d6b686ca82c3db530683be2718d9efcc96c3e0ff9,6,1793.1699999999996,19.924111111111106
95f6e74cf68d31bb2f21f50941381e2d7334b371c9af76f162c11b40fa133e6f,4,1791.56,15.578782608695652
295b32646ab9c0f12cc3903354147444085b54585b5acfc104aca04a0047c3b5,4,1790.54,14.098740157480314
a760ec3014b3dbc6cf64a4d8e28d7a5636d4bfc2c51e0822e05eb8c36e0cb21e,11,1789.7700000000002,16.884622641509434
22f32334e443b79d6422dd24cbeec4dba8517b9f025941d0889ff740956c7dde,6,1789.72,16.57148148148148
9354eb89c85343140043ab47b51196678407c13845eefccbfec4394ec3aaee72,5,1788.3600000000004,19.438695652173916
94b46edd29495434fd303cb8403a781b2203e9e6069ac18012c28f4110f5ace6,8,1787.1299999999999,4.098922018348624
cf3d6a72f9b710ce3644cf9a41ef36c16a66231357713e0e52fe30ff3517e354,5,1786.7900000000002,17.180673076923078
5ef7dfcb8ce91aba408c0536fc023ca36471385f2a52318b59bcf7298dda6917,12,1785.4999999999998,6.893822393822393
c15495da300dce65a81e99b12a353aec5bf1530e1c978ae2b4371e30c267667a,4,1785.15,89.25750000000001
cc2ec37a7ccad46afa442e0040dceb50661bb8c0fbdaec71234e158d76b72ac7,1,1784.71,178.471
c78a58c57936220a467fae5a466cc6bc218ce2249bbe5e9c6acba19e52be9b83,6,1778.96,15.204786324786324
ce9a7882dae7393da0f6bf39062b03dec3c9f2cbde492daaf1677fe448c1d46a,4,1775.1799999999998,24.31753424657534
d1f18a0958bc11bffb99e0a9d4862e6673ffb9e05d386e4d55bd8df3ac57f5d8,5,1771.7800000000002,17.201747572815535
01f90ed0923043f4683f9c402811ea4f9c72dc574ee68ee8a555493dd03659aa,7,1771.2,161.01818181818183
4a7de45402f70f2a15f685755c7db32ae019cc09b9838d9d871e395c17f52d55,6,1770.3400000000001,40.23500000000001
7b9f3a0ca31d6b902186e89d5359375c9bb44620d643f31a538b6fa2eaebd8c1,6,1766.7200000000003,28.043174603174606
